"genus","name","lat","lon"
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.44623,118.393
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,-12.85
"oryza","sativa",9.46667,13.63333
"oryza","sativa",9.46667,118.56667
"oryza","sativa",9.46667,118.56667
"oryza","sativa",9.46694,118.47691
"oryza","sativa",9.46694,118.47691
"oryza","sativa",9.46694,118.47691
"oryza","sativa",9.46694,118.47691
"oryza","sativa",9.46694,118.47691
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.4693,118.28995
"oryza","sativa",9.47978,-5.80699
"oryza","sativa",9.5,6
"oryza","sativa",9.5,5.83333
"oryza","sativa",9.5,6
"oryza","sativa",9.5,6.16667
"oryza","sativa",9.5,5.83333
"oryza","sativa",9.5,5.83333
"oryza","sativa",9.5,6
"oryza","sativa",9.5,6.16667
"oryza","sativa",9.5,6.65
"oryza","sativa",9.5,12.16667
"oryza","sativa",9.5025,-7.71
"oryza","sativa",9.51083,-9.62583
"oryza","sativa",9.51083,-9.62583
"oryza","sativa",9.51083,-9.62583
"oryza","sativa",9.51083,-9.62583
"oryza","sativa",9.516667,-12.4
"oryza","sativa",9.516667,-12.4
"oryza","sativa",9.52313,122.81951
"oryza","sativa",9.53333,-2.41667
"oryza","sativa",9.533333,-7.3
"oryza","sativa",9.533333,-7.3
"oryza","sativa",9.57096,-7.11227
"oryza","sativa",9.58333,-11.55
"oryza","sativa",9.58333,14.08333
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58666,118.39141
"oryza","sativa",9.58979,105.91905
"oryza","sativa",9.58979,105.91905
"oryza","sativa",9.58979,105.91905
"oryza","sativa",9.60871,125.938
"oryza","sativa",9.61632,-12.81006
"oryza","sativa",9.61632,-12.81006
"oryza","sativa",9.61632,-12.81006
"oryza","sativa",9.61632,-12.81006
"oryza","sativa",9.61632,-12.81006
"oryza","sativa",16.7304,121.7353
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.6249,-84.25331
"oryza","sativa",9.62694,125.93122
"oryza","sativa",9.62694,125.93122
"oryza","sativa",9.62694,125.93122
"oryza","sativa",9.62694,125.93122
"oryza","sativa",9.63,-7.74139
"oryza","sativa",9.63,-7.74139
"oryza","sativa",9.63333,6.3
"oryza","sativa",9.63333,6.3
"oryza","sativa",9.63969,-7.7361
"oryza","sativa",9.63969,-7.7361
"oryza","sativa",9.64188,125.97189
"oryza","sativa",9.64188,125.97189
"oryza","sativa",9.64188,125.97189
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.65491,80.06424
"oryza","sativa",9.66365,125.97561
"oryza","sativa",9.66365,125.97561
"oryza","sativa",9.66365,125.97561
"oryza","sativa",9.66365,125.97561
"oryza","sativa",9.666667,-11.583333
"oryza","sativa",9.666667,-11.583333
"oryza","sativa",9.666667,-11.583333
"oryza","sativa",9.666667,-11.583333
"oryza","sativa",9.66667,-11.58333
"oryza","sativa",9.66667,6.75
"oryza","sativa",9.66667,6.75
"oryza","sativa",9.71104,124.12232
"oryza","sativa",9.71104,124.12232
"oryza","sativa",9.71104,124.12232
"oryza","sativa",9.71104,124.12232
"oryza","sativa",9.71104,124.12232
"oryza","sativa",9.71667,6.11667
"oryza","sativa",9.73333,6.5
"oryza","sativa",9.73333,13.23333
"oryza","sativa",9.7407,118.7332
"oryza","sativa",9.7407,118.7332
"oryza","sativa",9.7407,118.7332
"oryza","sativa",9.74273,118.66951
"oryza","sativa",9.74824,124.1814
"oryza","sativa",9.75,-0.83333
"oryza","sativa",9.75,-12.5
"oryza","sativa",9.75,-12.5
"oryza","sativa",9.77618,124.14235
"oryza","sativa",9.78255,124.12535
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.79661,124.242
"oryza","sativa",9.8,6.78333
"oryza","sativa",9.85,-11.41667
"oryza","sativa",9.85,6.76667
"oryza","sativa",9.85,-11.316667
"oryza","sativa",9.85,-11.316667
"oryza","sativa",9.85,-11.416667
"oryza","sativa",9.866667,-11.383333
"oryza","sativa",9.866667,-11.383333
"oryza","sativa",9.866667,-11.383333
"oryza","sativa",9.88417,-13.55222
"oryza","sativa",9.88417,-13.55222
"oryza","sativa",9.88417,-13.55222
"oryza","sativa",9.88417,-13.55222
"oryza","sativa",9.88637,124.1633
"oryza","sativa",9.88637,124.1633
"oryza","sativa",9.88637,124.1633
"oryza","sativa",9.89058,-12.45036
"oryza","sativa",9.89058,-12.45036
"oryza","sativa",9.89058,-12.45036
"oryza","sativa",9.89058,-12.45036
"oryza","sativa",6.3675588,2.461077
"oryza","sativa",9.91667,3.08333
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.91667,118.71667
"oryza","sativa",9.93333,13.68333
"oryza","sativa",9.93333,13.68333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95,-12.93333
"oryza","sativa",9.95148,125.61183
"oryza","sativa",9.95148,125.61183
"oryza","sativa",9.96556,118.79716
"oryza","sativa",9.96667,6.66667
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.96694,98.63556
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99146,118.83718
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",9.99844,-11.31897
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10,105.17
"oryza","sativa",10.00916,118.87378
"oryza","sativa",10.00916,118.87378
"oryza","sativa",10.00916,118.87378
"oryza","sativa",10.00916,118.87378
"oryza","sativa",10.00916,118.87378
"oryza","sativa",10.00916,118.87378
"oryza","sativa",10.01667,-10.83333
"oryza","sativa",10.01667,-10.83333
"oryza","sativa",10.01667,-10.83333
"oryza","sativa",10.01667,-10.83333
"oryza","sativa",10.01667,-10.83333
"oryza","sativa",10.01667,-10.83333
"oryza","sativa",10.01706,105.08421
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.03333,105.78333
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-10.66667
"oryza","sativa",10.05,-2.51667
"oryza","sativa",10.05,-2.516667
"oryza","sativa",10.05,13.53333
"oryza","sativa",10.05,14.75
"oryza","sativa",10.066667,-2.916667
"oryza","sativa",10.07127,106.41003
"oryza","sativa",10.07127,106.41003
"oryza","sativa",10.08333,-12.86667
"oryza","sativa",10.08333,-12.86667
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.10168,-12.69861
"oryza","sativa",10.13972,-7.55222
"oryza","sativa",10.15,-11.95
"oryza","sativa",10.166667,-2.95
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16667,-14.03333
"oryza","sativa",10.16852,-11.93924
"oryza","sativa",10.16852,-11.93924
"oryza","sativa",10.18333,-14.06667
"oryza","sativa",10.18333,-14.06667
"oryza","sativa",10.18333,-14.06667
"oryza","sativa",10.18333,12.88333
"oryza","sativa",10.20361,-9.69
"oryza","sativa",10.20361,-9.69
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.21667,-9.46667
"oryza","sativa",10.23333,-0.2
"oryza","sativa",10.23333,10.33333
"oryza","sativa",10.233333,-0.2
"oryza","sativa",10.24264,-14.35
"oryza","sativa",10.24264,-14.35
"oryza","sativa",10.24264,-14.35
"oryza","sativa",10.24264,-14.35
"oryza","sativa",10.24264,-14.35
"oryza","sativa",10.24264,-14.35
"oryza","sativa",10.25,4.66667
"oryza","sativa",10.25,4.66667
"oryza","sativa",10.26155,-12.45575
"oryza","sativa",10.283333,-2.616667
"oryza","sativa",10.283333,-1.966667
"oryza","sativa",10.283333,-4.916667
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.29751,-14.08269
"oryza","sativa",10.3,13.16667
"oryza","sativa",10.33333,125.08333
"oryza","sativa",10.33333,125.08333
"oryza","sativa",10.33333,125.08333
"oryza","sativa",10.33333,125.08333
"oryza","sativa",10.33333,125.08333
"oryza","sativa",10.33333,125.08333
"oryza","sativa",10.34278,15.23938
"oryza","sativa",10.34278,15.23938
"oryza","sativa",10.34278,15.23938
"oryza","sativa",10.34278,15.23938
"oryza","sativa",10.34278,15.23938
"oryza","sativa",10.35,106.66667
"oryza","sativa",10.35748,106.34972
"oryza","sativa",10.36086,15.2348
"oryza","sativa",10.366667,-4.8
"oryza","sativa",10.366667,-4.8
"oryza","sativa",10.36825,-11.76045
"oryza","sativa",10.36825,-11.76045
"oryza","sativa",10.36825,-11.76045
"oryza","sativa",10.39778,119.33735
"oryza","sativa",10.4,14.85
"oryza","sativa",10.4,14.85
"oryza","sativa",10.41919,123.97337
"oryza","sativa",10.41919,123.97337
"oryza","sativa",10.41919,123.97337
"oryza","sativa",10.43333,13.25
"oryza","sativa",10.43333,13.25
"oryza","sativa",10.43333,13.25
"oryza","sativa",10.466667,-1.983333
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.4977,99.1781
"oryza","sativa",10.5,4.66667
"oryza","sativa",10.5117,104.41344
"oryza","sativa",10.51205,119.47558
"oryza","sativa",10.51205,119.47558
"oryza","sativa",10.51205,119.47558
"oryza","sativa",10.51205,119.47558
"oryza","sativa",10.51926,-13.76701
"oryza","sativa",10.51935,104.48038
"oryza","sativa",10.51935,104.48038
"oryza","sativa",10.52129,103.61664
"oryza","sativa",10.533333,-4.766667
"oryza","sativa",10.533333,-3.233333
